SKU,Name1,Name2
SKU20240429_222935_I JUST NEED YOUR NAME,I JUST NEED,YOUR NAME
SKU20240429_222936_DO NOT COME CRYING TO ME,DO NOT COME,CRYING TO ME
SKU20240429_222937_GO AHEAD MAKE MY DAY,GO AHEAD,MAKE MY DAY
SKU20240429_222938_TOMORROW AND TOMORROW AND TOMORROW,"'TOMORROW, AND","TOMORROW, AND TOMORROW"
SKU20240429_222939_HOME IS BEHIND THE WORLD AHEAD,HOME IS BEHIND,THE WORLD AHEAD
SKU20240429_222940_THIS IS ME TRYING,THIS IS ME,TRYING
SKU20240429_222941_I DIDNT EXPECT TO SURVIVE,I DIDN'T EXPECT,TO SURVIVE
SKU20240429_222943_THE SUN WILL RISE AND WE WILL TRY AGAIN,THE SUN WILL RISE AND,WE WILL TRY AGAIN
SKU20240429_222944_THERE IS NO SUNSHINE ONLY DARKNESS,THERE IS NO,"SUNSHINE, ONLY DARKNESS"
SKU20240429_222945_IN THE END IT DOESNT EVEN MATTER,"IN THE END, IT",DOESNT EVEN MATTER
SKU20240429_222946_THE MARKS THEY LEAVE BEHIND,THE MARKS THEY,LEAVE BEHIND
SKU20240429_222947_DONT JUST STARE AT IT EAT IT,DONT JUST STARE,"AT IT, EAT IT."
SKU20240429_222948_WHEN YOU KNOW BETTER DO BETTER,WHEN YOU KNOW,"BETTER, DO BETTER"
SKU20240429_222949_LOSE YOUR MIND FIND YOUR SOUL,LOSE YOUR MIND,FIND YOUR SOUL
SKU20240429_222950_COOL COOL COOL NO DOUBT NO DOUBT,COOL COOL COOL NO,DOUBT NO DOUBT
SKU20240429_222951_OH WHAT A BEAUTIFUL MORNING,OH WHAT A,BEAUTIFUL MORNING
SKU20240429_222952_ITS A BIT NIPPLY OUT,IT'S A BIT,NIPPLY OUT
SKU20240429_222953_I SAW NOTHING BUT BEAUTY,I SAW NOTHING,BUT BEAUTY
SKU20240429_222954_THE BRAVEST THING YOU CAN BE IS YOURSELF,THE BRAVEST THING YOU,CAN BE IS YOURSELF
SKU20240429_222955_A LITTLE DIRT NEVER HURT,A LITTLE DIRT,NEVER HURT
SKU20240429_222956_WHEN I DIE DONT LET ME VOTE DEMOCRAT,WHEN I DIE DON'T LET,ME VOTE DEMOCRAT
SKU20240429_222957_WHEN I DIE THE DOG GETS EVERYTHING,WHEN I DIE THE DOG,GETS EVERYTHING
